DI_Avg,KI_Avg,MK_Avg,HB_Avg,GL_Avg,BH_Avg,HO_Avg,TK_Avg,RB_Avg,I5_Avg,CL_Avg,target
 -15.34174,   3.06000,  -8.35504, -18.40174,  -1.26764,   1.08156,   3.22637,   7.88348,  -3.27079,   1.58619,  -1.54508,   0.00000
  35.58668,  27.55953,  20.57653,   8.02715,   1.81511,   1.94004,  -7.11279,  -3.55434,   4.13237,   5.13095,   3.29114,   1.00000
 -10.06509,  -7.67290,  -1.69945,  -2.39219,  -3.59329,  -0.90759,   6.68725,  -4.52170,  -2.49929,  -5.49657,  -9.08056,   0.00000
 -41.08406, -14.16553,  -7.00224, -26.91853,   0.36146,   2.71640,  11.06155,   0.08898,  -0.31318,  -4.10738,  -1.96810,   1.00000
  52.27523,  13.63966,   3.03843,  38.63557,   5.18316,   3.83373,  10.64783,   5.87296,  -4.25283,   9.18075,   1.61760,   1.00000
  -3.17560,  -0.29693,   4.56634,  -2.87868,  -1.38965,  -1.65058,  -0.12709,   2.91311,   3.83132,  -6.23628,  -2.75013,   1.00000
  59.97508,  37.89108,  35.98065,  22.08400,   0.82716,   0.01840,  20.86601,   1.98543,   1.69157,   6.07940,   2.29266,   1.00000
   3.93146,  -1.90487,   5.16713,   5.83633,   1.32545,   0.11439,  -3.26396,  -7.71277,   2.10328,  -3.38386,   5.60428,   0.00000
  -9.49041,   5.20324,  -2.23389, -14.69365,   5.83759,   1.84735, -19.01441,   5.28299,  -1.24889,   4.72484,   1.05126,   1.00000
  53.25082,  25.27410,   1.79893,  27.97672,   2.94231,  -0.69919,  13.53001,  -1.93567,   1.95133,   5.07172,  11.86423,   1.00000
  -2.48432, -16.27753,   0.75363,  13.79321,  -0.14512,  -1.00472, -19.94918,  -6.01491,   1.90555,  -3.73888,  -1.32244,   0.00000
  -8.99168, -19.53069, -12.74529,  10.53901,  -2.41841,  -1.44263,  -8.73338,   3.81048,  -4.57142,  -9.14321,   6.85052,   0.00000
  22.83508,   6.96002,  -2.75863,  15.87505,   0.91260,   0.70190,  -4.25278,  -4.55445,  -0.30731,   8.14915,   0.67954,   1.00000
 -57.00880, -28.73581, -12.89485, -28.27299,  -6.09603,  -2.01169,   5.80838,   7.79265,   2.22581,  -6.91377, -11.40240,   0.00000
 -58.03369, -24.70726, -18.62379, -33.32643,  -0.01173,  -1.10508, -12.58676,  -6.21023,   3.14823,  -9.98469,  -0.77174,   1.00000
 -14.68133, -13.44226, -10.88571,  -1.23907,  -4.25593,  -1.81519,  -9.32439,  -4.80633,   2.83742,  -7.97249,   9.20957,   0.00000
 -12.91407, -15.86600,   3.90876,   2.95192,   1.33804,   2.50226,   6.56548,   0.35023,  -4.70443,  -5.05644, -13.67776,   1.00000
  -9.74738, -15.87043,  -5.22028,   6.12305,   3.04124,   2.00343,  11.50608,   1.45025,  -6.94961,   1.68650,  -3.66559,   1.00000
 -17.29464, -13.63846,   4.18097,  -3.65618,  -2.33319,  -0.99715,  25.29494,  -6.45276,  -1.17751,  -7.07708,   5.94766,   0.00000
   9.14727,  12.63829,   7.59418,  -3.49101,   2.91389,  -0.25121,  -0.83506,  11.52453,   2.53067,   6.13928,   2.01559,   1.00000
 -25.69614,  -1.20648,   5.77831, -24.48966,   0.31372,  -0.97351,  -9.86664,  -2.80112,  -5.28306,  -1.36393,  -6.26500,   0.00000
  -4.85611,  22.90785,  13.16001, -27.76396,   2.34665,   1.60695,  -3.18950,  -9.66066,   0.16017,   4.78848,  -6.74863,   1.00000
  19.00509,  12.85032,   4.85297,   6.15478,  -2.00783,  -0.65078,  29.50239,  -4.94759,  -0.99477,  -0.74168,   5.32317,   1.00000
  36.69659,  32.62251,   6.84041,   4.07408,   4.30554,   1.85215,  10.73562,   3.10475,  -3.96001,   9.35621,   8.27758,   1.00000
  19.44674,  -1.80190,  -4.41630,  21.24864,   2.23869,   2.43905,  24.42966,   5.79523,  -7.20369,   9.48664,   1.93847,   1.00000
 -11.49556,   7.38060,  11.32161, -18.87616,  -2.82532,   0.16403, -24.30236, -16.50684,  -0.72335,  -6.25264, -11.74646,   0.00000
  40.73848,  15.18627,  17.72316,  25.55221,   1.45370,  -0.32500,   2.16203,  -3.03341,   1.82690,   5.88668,  -1.62892,   1.00000
  13.70469, -15.57692, -11.95566,  29.28161,  -1.55825,  -1.37105, -14.51381,  10.87091,  -3.58122,  -2.95714,   2.76997,   0.00000
   2.57887,   3.54652, -20.32167,  -0.96765,  -2.18222,   0.49221,  -5.04690,   3.97310,   6.84683,   3.71484,  18.85978,   0.00000
 -16.07646,  -7.76828,  -5.03703,  -8.30818,  -0.33245,  -1.91665, -11.20485,   0.67906,  -1.08135,  -3.83375,   3.70984,   0.00000
 -31.77207, -30.75069,  -4.85934,  -1.02138,  -0.44910,  -0.52608,  -4.58166,   3.85422,  -0.32210,  -2.45029,  -6.78632,   0.00000
   9.91724,   0.80978,  -2.94972,   9.10746,  -7.03562,  -1.98303, -14.65191,   4.90609,  12.25257,  -4.05165,  -0.96457,   1.00000
   6.89862,   1.38326,  -3.30519,   5.51536,   4.00890,   2.17137,  -4.84564,   0.14930,   2.73288,   3.63463,  -1.97813,   1.00000
   2.19782,  -5.92232, -13.46155,   8.12014,   1.84294,  -0.83173,  -1.80210,  -0.30328,  -1.76220,   1.37120,   1.37825,   1.00000
 -31.77387, -15.31460, -13.42586, -16.45927,   0.01064,   0.30059,  -7.54119, -12.65340,  -6.24797,  -3.78158,   7.74793,   0.00000
  37.20948,  30.32365,  15.55711,   6.88583,   3.77832,  -0.64364,   1.50937,  -4.09495,   0.81576,  11.80824,   4.73742,   1.00000
   8.77991,   4.61486,   1.73528,   4.16505,   1.92787,   0.79069, -14.57176,   1.61621,  -4.91305,   4.62974,  -3.30667,   1.00000
 -23.66181, -15.33718,  -2.86827,  -8.32463,   0.43443,   1.09658,  17.26962,  -4.18026,  -2.40860,  -3.82069,  -5.41573,   0.00000
  -1.10340,  -8.97989,  -5.07870,   7.87649,  -3.31768,  -0.16685,   2.78846,   3.33301,   0.84430,  -5.65025,   3.89064,   0.00000
  47.27079,  38.86421,  26.72111,   8.40658,   1.25169,   0.18361,  -4.26223,  -8.21010,   1.94954,   2.87126,   0.11862,   1.00000
  42.52392,   6.91302,  19.81619,  35.61090,   2.55229,  -0.24295,   7.27348,   2.89488,  -4.90811,   6.44088,  -1.52339,   1.00000
 -10.21641,  -8.55415,  -9.80677,  -1.66227,   1.47537,   3.00959,  -8.52918,  -2.72719,  -1.64764,   4.13568,  -4.94273,   0.00000
   3.17230,   6.27175,   6.34466,  -3.09945,   1.04921,  -1.40657,  -5.48082,  -5.04871,  -2.95723,   2.79665,  -1.07162,   0.00000
 -11.43541,  -0.51787,   5.34040, -10.91754,   0.10084,  -1.17541,   3.71360,   7.54002,  -3.78482,   4.74152,  -8.41286,   0.00000
  14.61424,  13.29679,  16.11080,   1.31745,  -2.48583,   0.57828,   5.06571,  -1.17559,   6.20418,  -2.69847,  -1.56197,   0.00000
  40.92147,   4.88708,  13.11229,  36.03438,   0.80556,   0.88192,  -8.25380,   3.16123,  -2.35485,   3.23720,  -2.42582,   1.00000
 -51.69807, -30.09129, -18.31200, -21.60678,  -3.17174,  -1.72645,   8.84739,   7.19401,   4.05450,  -7.05682,  -8.12215,   1.00000
  -4.83591,   3.65339,   3.77780,  -8.48930,  -1.42873,  -2.30819,  13.42586,  -7.06675,  -3.11115,  -4.07092,   5.79592,   1.00000
  -1.13735,   1.07520,  -1.88663,  -2.21255,  -4.70165,  -4.06256, -16.93229,   7.59872,   9.58418,  -8.70267,   5.80363,   0.00000
  10.88295,   0.28738,  10.14903,  10.59556,   0.01637,  -0.29615,  -8.56246,   1.08510,  -0.64977,   0.20701,  -1.65400,   0.00000
  -2.53975, -19.49417,  -6.19813,  16.95442,   1.18315,   0.49102, -12.91641,   9.76614,  -3.21763,  -1.53312,  -6.41504,   1.00000
 -15.68580,  -3.95966,  -2.22569, -11.72614,  -2.56715,   1.09086,  22.32422,  -8.55438,   2.34125,  -4.13883,   7.95586,   0.00000
  -1.98071,  16.42875,   1.89064, -18.40947,   0.13119,  -0.83562,  -9.52383, -13.05887,  -0.26316,  -0.21408,  -1.70863,   0.00000
  43.74819,  16.45793,   6.53292,  27.29025,  -0.87296,   0.81973,  15.29642,   0.80192,   1.81348,   1.52414,   5.61237,   0.00000
 -36.61187,  -9.14720, -11.70227, -27.46466,   1.68079,   1.43959,  -9.00463,   1.03602,  -0.73627,  -0.04328,  -6.09827,   1.00000
 -59.84001, -40.36536, -22.61261, -19.47465,  -3.09607,  -0.52048,  -1.35556,  -1.88254,   3.49540,  -9.87907,  -7.20739,   0.00000
 -10.78224,  -2.23571,  -2.17791,  -8.54652,   2.82341,   1.06516,  10.21954, -11.98102,  -9.93593,   5.29714,  -2.45783,   1.00000
 -38.56251, -18.71659, -15.37055, -19.84593,  -2.49505,   1.53968, -21.69768,   2.55928,   6.08020,  -2.74863,  -7.37131,   0.00000
 -20.83853, -12.86580,  -4.40417,  -7.97273,   0.31308,  -0.39690,   7.25587,   1.26039,  -4.74702,   0.51931,  -0.83948,   0.00000
   4.82142,  17.03906,   4.10535, -12.21764,   0.77275,   1.67340, -14.63841,  -6.94203,   1.15187,   4.51326,   2.50057,   0.00000
  15.71796,  12.57779,  -9.09305,   3.14017,  -1.77043,  -1.12731,  15.63280,   1.60409,   0.83315,   3.27954,   3.64750,   0.00000
  -9.91537, -14.69577,  -7.38062,   4.78039,   1.96802,   0.79379,  15.38235,   6.30384,  -0.73460,  -0.38065,   2.28473,   1.00000
 -22.45956, -18.32605, -16.87838,  -4.13351,   2.26312,  -0.68252, -16.02241,  -0.00642,  -6.26174,   3.26332,  -1.16315,   0.00000
  -0.63507,  -8.26525,  -2.16284,   7.63018,  -4.67249,  -0.62327,  -3.27926,  -1.48195,  14.05446,  -5.29176,   0.75825,   1.00000
 -46.14097, -38.44588, -20.61525,  -7.69509,  -2.29051,  -1.99202,  12.28593,   5.57316,  -5.19675,  -8.17273,   4.48237,   0.00000
 -65.65322, -24.42698, -14.56787, -41.22625,  -2.56042,  -1.45489, -10.53372,  -2.23043,   0.77323, -10.03688,  -3.99556,   0.00000
  -2.60777,  -1.75772,  -4.04474,  -0.85005,   3.25145,  -0.08965,  23.56039,  -2.80544,  -8.73450,   1.86472,   7.69825,   1.00000
 -26.64438, -10.17225, -10.80784, -16.47213,   0.74688,   2.40830, -25.36721,  -7.22497,  -5.76477,   2.96346,   0.05749,   0.00000
  -5.56358,  -0.80018,  -1.99069,  -4.76340,  -0.60091,  -3.19429,   4.67652,  14.27177,   5.22325,  -1.71946,   3.56908,   0.00000
  13.70406,   7.21526,   3.65520,   6.48880,  -4.47790,  -0.84813,   8.33827,   1.26527,   1.23767,  -1.93449,  -0.75723,   0.00000
  12.88247,  21.46321,  -4.41968,  -8.58074,   0.23839,   0.17803,  -5.24835,  -8.04770,   6.11419,   4.08085,   3.03767,   1.00000
  22.70899,  14.57050,  13.61875,   8.13849,   7.47944,   1.22634,   7.55682,  -9.76603, -10.31501,   7.46422,   0.42521,   1.00000
 -37.78194,  -6.60514,  -9.77374, -31.17680,  -1.33349,  -1.57583, -17.09843, -13.95245,  -4.41101,  -6.91095,  -0.99479,   0.00000
  48.19882,  21.01220,   1.11139,  27.18662,   0.59963,   2.12001,   7.54015,   8.49977,   2.68752,   4.11672,   5.02557,   1.00000
  34.24285,  12.13384,  19.37736,  22.10901,   5.71480,   4.06738,   3.65933,  -9.62155,  -7.41288,   9.43761,  -7.23865,   1.00000
 -16.27994, -16.70037, -10.73180,   0.42043,   1.79662,   0.37241, -30.17437,   8.08665,   3.48552,   2.95764,  -3.31376,   0.00000
 -22.91204,  -5.06461,  10.72777, -17.84742,  -1.51023,  -0.94181, -18.57330, -17.33337,   4.99974, -11.56272,  -8.80303,   1.00000
   6.00983,  -7.38175,  -3.88336,  13.39158,  -3.39788,  -1.49951,  -2.58258,  -5.29545,   3.21275,  -8.51401,   8.99315,   1.00000
  16.25810,   1.82272,  16.66923,  14.43538,   3.39725,   0.17626, -20.64263,  14.12932,  -1.95904,   2.75597,  -8.72828,   1.00000
   2.37938,   3.30452,   3.92634,  -0.92514,  -3.70872,  -2.78852, -10.88385,  10.88366,   6.71853,   1.54945,  -0.89919,   0.00000
  33.63758,   3.67053,   8.83236,  29.96705,  -1.79517,   0.26599,   0.80859,   9.45588,   8.66085,   0.92177,   0.11961,   1.00000
 -37.41183, -12.83816, -12.70944, -24.57367,  -2.98798,  -0.64386, -25.75180,  -4.27347,   7.04472,  -5.44582,   1.84700,   0.00000
 -11.93913,   6.70812,   4.04532, -18.64725,   3.27348,  -0.16267,  -1.35560,  -8.03436,  -6.90582,   1.88939,   1.12673,   0.00000
  33.44495,  22.58593,   8.29330,  10.85901,  -0.01221,  -0.38301,  14.30428,  -1.23639,  -4.45954,   1.36367,   8.65454,   1.00000
  33.10304,  26.51804,  12.69184,   6.58500,   0.92122,   1.73447, -18.29952,   5.28981,   5.16309,   5.58575,  -4.97694,   1.00000
 -45.28358, -22.83568,  -0.96251, -22.44790,  -3.00346,  -0.36173,   5.44820,  -0.90458,  -2.48405, -12.86753,  -6.53544,   1.00000
  12.02834,  -4.64151,  -7.38395,  16.66985,   1.05116,  -0.47945,  22.26908,  14.37042,  -1.81033,   5.77077,   8.54543,   0.00000
  47.90768,   8.90761,   2.77693,  39.00007,   2.81822,   1.76319,  19.01419,  22.59444,  -3.94601,  12.05121,   5.23893,   1.00000
  53.99594,  21.58770,  24.90674,  32.40824,   4.48983,  -0.24360,   6.17631,  -2.59916,  -6.09845,   6.79938,  -0.81652,   1.00000
 -27.69828, -19.36359,  -3.30102,  -8.33469,  -2.58531,   0.03367,  -2.09444,   0.42293,   2.97855, -12.60214,  -7.19670,   0.00000
  -6.02378,   0.00149,  -8.17447,  -6.02527,  -1.22147,  -2.94057,   2.79130,   2.03351,  -1.59089,   4.14412,   2.75258,   1.00000
 -30.62109, -16.02370,  -7.41199, -14.59739,  -0.37253,  -0.37650,  -3.45206,  -9.13817,  -7.31047,  -3.61900,  -0.19392,   1.00000
 -40.83806, -14.17372,  -9.89277, -26.66434,   1.55793,   2.01679, -16.22496,   1.80312,  -0.15519,   0.31555,  -3.92716,   0.00000
  -7.19065,  -4.98750,  -7.73384,  -2.20315,  -1.57529,  -1.87042,  10.33782,  -5.33834,   0.39840,  -4.90476,   6.46509,   0.00000
  37.95008,  17.81970,  -2.31796,  20.13038,  -1.17998,   0.33756,   3.13533,  13.11341,  -4.15344,   6.17212,   8.06328,   1.00000
 -16.68302, -10.82526, -14.03056,  -5.85776,  -0.46606,   1.94490,  17.48440, -10.64577,  -7.23250,   0.97684,   1.52742,   1.00000
  20.10696,   6.99321,  -0.19475,  13.11375,   0.58457,   0.13204,  21.34016,   3.29822,  -2.79688,   3.03502,   6.79877,   0.00000
   4.44128,  -6.24177,  -2.82925,  10.68305,  -2.52944,  -1.79717,   5.58523,  -5.67029,   2.22103,  -4.77266,   5.61710,   0.00000
-100.12883, -34.69767, -20.93196, -65.43117,  -5.58983,  -2.48323, -11.38621,  -8.17552,   2.05556, -13.73560,  -6.59014,   0.00000
  21.63125,  17.98406,   1.00613,   3.64719,  -2.03911,   0.07584,  11.84093,  -0.32628,   6.07608,   1.15898,   0.34750,   0.00000
  12.09372,  10.53375,  -0.19580,   1.55996,  -0.67261,  -1.43313,  -7.51459,   8.29199,  -0.79937,   1.17860,   7.34961,   1.00000
  17.53278,   2.21692,  -0.80855,  15.31587,   1.82513,   2.55012, -12.16650,  13.09684,   2.35771,   4.59334,   0.43102,   1.00000
 -21.06734,  -5.89033,  -1.33876, -15.17701,  -0.39143,  -2.65518,  -5.82026,   6.22249,   5.20104,  -6.53613,  -0.14658,   1.00000
 -18.89179, -15.12195, -10.21314,  -3.76984,  -5.67516,  -0.18540,   0.50799,   5.42258,   4.24592,  -3.98775,  -1.70681,   0.00000
 -31.13246, -22.54101,  -0.40003,  -8.59145,  -2.53671,  -1.70659,  18.36986,  -1.59558,   3.70739, -10.26434,   1.44789,   0.00000
   5.55063,   1.76914, -12.13263,   3.78149,  -0.75247,  -1.46820,  -1.16188,   3.33422,   0.58511,   0.94224,  10.63620,   0.00000
 -71.20951, -31.77218, -15.62640, -39.43734,  -2.86490,  -0.57668, -30.56914,   2.45285,   7.12441,  -7.95387, -10.37815,   0.00000
 -15.39421,  -9.15650,  -2.98085,  -6.23771,   4.11801,   3.24845,  41.56325,  -9.95629,  -9.46003,   2.39748,   4.31089,   1.00000
 -50.71204, -13.58061,  -5.58663, -37.13144,   0.74255,  -0.83080,   1.38496,  -6.84409,  -1.05759,  -5.57221,  -0.42787,   0.00000
  -1.65829,   5.22273,  -8.87762,  -6.88103,   1.26214,  -0.82667, -16.72855,   0.88980,  -7.59588,   3.91972,  -0.43189,   1.00000
  17.01424,  19.43480,  10.78622,  -2.42056,   0.89001,   1.67705,  -7.66270,   3.91312,  -2.35724,   9.19342,  -4.52656,   1.00000
 -34.44473, -17.99097, -19.49140, -16.45376,  -3.27566,  -0.04133,  -1.08267,  -1.78693,   2.54792,  -2.02049,   4.23136,   0.00000
 -19.29883,  -1.91793,   2.78094, -17.38090,  -2.51078,  -3.59336, -14.98027,  -1.99351,   3.92849,  -6.74506,  -4.94978,   0.00000
  -7.88793,   0.71736,  -0.76683,  -8.60529,  -0.75594,   0.97068,  10.80573, -13.80370,   0.69344,  -3.60371,   2.52977,   1.00000
  -5.38820,  -4.55516,  -0.98973,  -0.83304,  -0.74064,   1.39348, -33.91017,  -1.49680,  -1.16658,  -2.29408,  -5.71207,   0.00000
   5.97004,   0.64323,  -2.28975,   5.32681,   1.27375,   0.28877, -11.56636,   4.76730,   0.33771,   7.54374,  -2.76282,   1.00000
  22.35018,  22.16321,  21.14769,   0.18697,   3.81244,   1.30735, -47.25093,  -5.59701,   1.12804,   6.32425, -10.34329,   0.00000
  -2.20376,  -2.33071,   5.69694,   0.12695,  -1.02014,  -0.81548,  30.98571,  -7.42530,  -1.77719,  -7.24435,   4.50064,   1.00000
  27.74766,  -3.11660,  -5.17052,  30.86426,  -0.34730,  -0.23109, -10.93545,  13.94870,   2.49677,   1.07131,   1.34826,   0.00000
  23.05411,  16.95713,   9.12808,   6.09698,   5.73672,   0.34022,  12.97392,   5.12136,  -4.51853,   7.08195,   6.53407,   1.00000
  -4.89405,  -9.33692,   1.97353,   4.44287,  -3.69539,  -1.47441,  12.68960,  -3.39161,   3.03175, -10.13469,  -3.81488,   0.00000
  15.58077,  13.18169,   8.38302,   2.39908,  -1.06696,   2.16512,  -8.06081,   6.43643,   0.36196,   0.62833,  -2.62096,   0.00000
  22.56250,  -0.91588,   5.77227,  23.47838,  -0.33464,  -0.91128,  21.50469,  -5.20100,  -3.27560,  -1.51054,   4.75621,   1.00000
  25.70528,  -2.25756,   1.54705,  27.96284,  -4.48678,  -0.10523, -22.49177,  -0.90481,   2.30438,   0.15920,  -5.42179,   1.00000
 -28.21203, -23.34121, -22.42451,  -4.87082,  -0.52093,   0.88404, -15.83673,   5.79957,  -1.47592,  -4.80096,  -1.48933,   0.00000
  21.74595,  27.43828,  10.82565,  -5.69233,   0.96698,  -0.44083,   1.26781,  -9.75936,  -0.42701,   2.94914,   1.75607,   1.00000
 -27.97348,   3.18969, -10.54396, -31.16317,  -0.20268,   0.14538, -22.51465,  -1.56372,   3.70954,  -1.22641,   2.74414,   1.00000
  37.42744,  15.11073,   9.41724,  22.31671,   3.65062,  -0.04585,  -5.01891,  11.69887,   1.28011,   6.62179,   3.46715,   1.00000
 -42.15424, -30.58875, -14.15648, -11.56548,  -4.60970,  -4.36313,  16.01402,  11.56566,   3.01127, -13.86842,  -0.84314,   0.00000
  15.63234,  -0.10828,  -4.55929,  15.74062,  -2.16452,  -1.64510,  -6.67341,  -7.59068,   0.79363,  -3.38473,   1.55466,   0.00000
  46.52699,  27.75509,   7.70809,  18.77190,   2.55923,   0.63957,  35.18932,   4.08048,  -3.15095,  11.28350,   8.60194,   1.00000
 -14.28478,  -7.37124,   3.13860,  -6.91354,  -0.97923,  -1.55142,   7.31938,  -0.86102,   3.38668,  -0.87136,  -0.89825,   1.00000
  19.20512,  16.89950,  15.11260,   2.30562,   2.62017,   1.23650, -18.56418,  -3.63813,  -2.87176,   5.88115,  -4.51578,   1.00000
  32.24637,  13.22029,  13.58756,  19.02608,  -1.37060,  -2.12179, -14.69445,  -4.59798,   1.91030,  -1.08927,  -6.24832,   1.00000
  50.65231,   7.34927,  13.21667,  43.30303,   1.48793,   0.72291,   8.87514,  -0.61767,  -4.41544,   6.07993,  -3.52931,   1.00000
 -14.13824,  -6.23122, -14.05433,  -7.90702,   0.65701,   0.75679,   6.81339,  -4.25199,   0.23447,   1.69313,   6.87342,   1.00000
  21.25331,  -0.08317,   3.81659,  21.33648,   1.25956,   1.84922,  10.03922,   3.77475,  -5.53225,  -1.39851,   2.27806,   1.00000
 -19.52551, -19.84691,  -8.40537,   0.32140,   1.53532,  -0.12055,   0.92923,  -1.96076,  -0.06119,  -3.66252,  -0.12543,   1.00000
  12.39285,  16.86175,  15.32176,  -4.46890,   3.13384,  -0.18447, -19.39129,  -4.60054,   1.75778,   4.90292,  -7.65411,   1.00000
 -51.65679, -17.85068,   0.67828, -33.80611,  -3.94593,  -1.94329, -24.90834, -13.32577,   0.81078, -13.47275,  -3.93719,   0.00000
 -14.58224,  -3.60425, -12.50304, -10.97799,   1.87434,   0.50621,  18.94143,  -3.29146,   2.33855,   4.96064,   8.69016,   1.00000
   3.68036,   1.58491,  11.86020,   2.09545,  -2.89873,  -1.41234, -21.72199,   1.29791,   4.37685,  -7.15657,  -8.42387,   1.00000
 -47.54411,  -8.05399, -17.45069, -39.49012,  -2.81414,  -2.66795,  14.89370,  -6.13548,   0.84084,  -5.01050,   5.10139,   0.00000
 -12.78996,  -3.32580,  -9.35195,  -9.46416,  -3.39547,  -3.11509,  -1.94736,  11.16746,   2.01256,  -1.21642,  -4.50840,   0.00000
  13.25716,  -9.83578, -15.71014,  23.09294,  -3.71130,   0.56926, -12.34064,  12.52712,   5.97051,   0.16813,   1.65952,   0.00000
  24.58684,   8.90117,   2.53899,  15.68567,   5.17314,   2.38624,  27.89560,   8.39965, -12.63697,   8.12768,   7.95447,   1.00000
 -26.90935, -15.68597, -12.80792, -11.22338,   1.65860,   0.67167,  -9.85303,   6.87167,  -2.42844,  -1.06413,  -5.39633,   1.00000
  -4.90653, -15.08515,  -5.59755,  10.17862,  -1.64249,  -2.17801,  18.68833,  17.65106,  -3.92284,  -3.89159,   5.59229,   0.00000
  10.54556,  -2.93559,   4.06536,  13.48115,  -0.36681,   0.05770, -12.67964,  13.01991,   2.20925,  -0.28569,  -3.58547,   0.00000
 -67.57079, -37.36828, -21.35740, -30.20251,  -8.16937,  -0.68125,  -9.38938,  -3.79565,   7.43072, -12.98876, -10.22210,   0.00000
 -18.85413,  -8.32192,  -9.71418, -10.53221,  -1.10419,   1.28695,  15.48009,   1.25147,  -0.08779,  -1.20180,   1.88956,   0.00000
  35.30984,  12.52108,  14.13471,  22.78877,   3.19931,   1.25144,  11.88689,  -5.03456,  -5.48348,  11.11465,   1.67751,   1.00000
 -12.35239,   9.38837,   7.13892, -21.74077,  -1.37781,   1.27139,  -4.25476,  -8.27251,   4.13963,   1.72604,  -7.08375,   0.00000
  17.87483,   3.33675,   8.10971,  14.53808,  -4.58304,  -0.81834, -30.99672, -10.00366,   3.16756,  -5.40280, -11.82650,   0.00000
 -16.16093,  -8.70188,   9.54849,  -7.45905,  -5.57590,  -1.75575,   6.02472,  -6.05144,   0.00036, -11.51360,  -4.78745,   0.00000
  27.75104,  17.11316,  12.89187,  10.63788,   3.23076,   1.83474, -23.52588, -11.97469,   4.26161,   9.39673,  -0.62417,   1.00000
 -16.59076, -17.92044, -17.86310,   1.32968,  -1.31086,  -0.54624,   9.01988,   2.45330,   0.00739,  -5.62921,   4.52847,   0.00000
 -13.08137,   3.69187,   2.39922, -16.77324,   6.39396,   4.09796,  15.41083, -13.82160,  -8.83175,   1.10088,   4.39497,   1.00000
  29.67700,   9.99080,   8.12255,  19.68621,   3.79090,   0.47456,   7.92336,  10.45959,  -2.53497,   3.88710,   4.66305,   0.00000
   9.65757,   2.38030,   4.35488,   7.27727,   2.03211,   0.61377, -32.70353,   7.06090,   2.18335,   4.93398,  -8.66499,   1.00000
